name,gs_email,role,key
"Hanbury, Allan",@ifs.tuwien.ac.at,pc,SIGIR_17
"Harvey, Morgan",@northumbria.ac.uk,pc,SIGIR_17
"Awadallah, Ahmed Hassan",@microsoft.com,pc,SIGIR_17
"Hauff, Claudia",@tudelft.nl,pc,SIGIR_17
"He, Ben",,pc,SIGIR_17
"He, Qi",@linkedin.com,pc,SIGIR_17
"He, Xiangnan",@comp.nus.edu.sg,pc,SIGIR_17
"He, Daqing",@pitt.edu,pc,SIGIR_17
"Hendahewa, Chathra",@cs.rutgers.edu,pc,SIGIR_17
"Hong, Liangjie",@etsy.com,pc,SIGIR_17
"Hopfgartner, Frank",@glasgow.ac.uk,pc,SIGIR_17
"Hsu, Winston",@ntu.edu.tw,pc,SIGIR_17
"Hu, Yuening",@cs.umd.edu,pc,SIGIR_17
"Huston, Sam",,pc,SIGIR_17
"Ionescu, Radu Tudor",@fmi.unibuc.ro,pc,SIGIR_17
"Jameel, Shoaib",@cardiff.ac.uk,pc,SIGIR_17
"Jialie, Shen",,pc,SIGIR_17
"Jiang, Jiepu",@cs.umass.edu,pc,SIGIR_17
"Jose, Joemon",@glasgow.ac.uk,pc,SIGIR_17
"Kanoulas, Evangelos",@uva.nl,pc,SIGIR_17
"Karlgren, Jussi",@lingvi.st,pc,SIGIR_17
"Kayaaslan, Enver",@ntent.com,pc,SIGIR_17
"Keskustalo, Heikki",@uta.fi,pc,SIGIR_17
"Kharitonov, Evgeny",@research.gla.ac.uk,pc,SIGIR_17
"King, Irwin",@cse.cuhk.edu.hk,pc,SIGIR_17
"Kiseleva, Julia",@tue.nl,pc,SIGIR_17
"Kong, Weize",@cs.umass.edu,pc,SIGIR_17
"Kotov, Alexander",@wayne.edu,pc,SIGIR_17
"Krstovski, Kriste",,pc,SIGIR_17
"Kruschwitz, Udo",@essex.ac.uk,pc,SIGIR_17
"Lagun, Dmitry",@google.com,pc,SIGIR_17
"Lamond, Will",,pc,SIGIR_17
"Lamprier, Sylvain",,pc,SIGIR_17
"Lan, Yanyan",@ict.ac.cn,pc,SIGIR_17
"Lao, Ni",@google.com,pc,SIGIR_17
"Laporte, Léa",@insa-lyon.fr,pc,SIGIR_17
"Larsen, Birger",@hum.aau.dk,pc,SIGIR_17
"Larson, Martha",@tudelft.nl,pc,SIGIR_17
"Lee, Chia-Jung",,pc,SIGIR_17
"Li, Cheng-Te",,pc,SIGIR_17
"Li, Rui",@google.com,pc,SIGIR_17
"Li, Cheng1",@umich.edu,pc,SIGIR_17
"Li, Chenliang",@whu.edu.cn,pc,SIGIR_17
"Li, Liangda",@gatech.edu,pc,SIGIR_17
"Liang, Shangsong",@ucl.ac.uk,pc,SIGIR_17
"Lin, Jimmy",@uwaterloo.ca,pc,SIGIR_17
"Liu, Huan",@asu.edu,pc,SIGIR_17
"Liu, Xiaozhong",@indiana.edu,pc,SIGIR_17
"Liu, Chang2",@pku.edu.cn,pc,SIGIR_17
"Liu, Bing",@uic.edu,pc,SIGIR_17
"Liu, Jingjing",,pc,SIGIR_17
"Lucchese, Claudio",@isti.cnr.it,pc,SIGIR_17
"Luo, Ping",@ict.ac.cn,pc,SIGIR_17
"Lupu, Mihai",@ifs.tuwien.ac.at,pc,SIGIR_17
"Lv, Yuanhua",@microsoft.com,pc,SIGIR_17
"Ma, Hao",@microsoft.com,pc,SIGIR_17
"Macdonald, Craig",@glasgow.ac.uk,pc,SIGIR_17
"Magalhaes, Joao",@fct.unl.pt,pc,SIGIR_17
"Markov, Ilya",@uva.nl,pc,SIGIR_17
"Mass, Yosi",@mit.edu,pc,SIGIR_17
"Mcauley, Julian",@eng.ucsd.edu,pc,SIGIR_17
"Mccreadie, Richard",@dcs.gla.ac.uk,pc,SIGIR_17
"Mehrotra, Rishabh",@ucl.ac.uk,pc,SIGIR_17
"Mei, Tao",@microsoft.com,pc,SIGIR_17
"Meij, Edgar",@bloomberg.net,pc,SIGIR_17
"Melucci, Massimo",@dei.unipd.it,pc,SIGIR_17
"Mitra, Mandar",@isical.ac.in,pc,SIGIR_17
"Mitra, Bhaskar",@microsoft.com,pc,SIGIR_17
"Moffat, Alistair",@unimelb.edu.au,pc,SIGIR_17
"Moschitti, Alessandro",@qf.org.qa,pc,SIGIR_17
"Moshfeghi, Yashar",@glasgow.ac.uk,pc,SIGIR_17
"Nardini, Franco Maria",@isti.cnr.it,pc,SIGIR_17
"Nie, Liqiang",@sdu.edu.cn,pc,SIGIR_17
"Ntoulas, Alexandros",@linkedin.com,pc,SIGIR_17
"Orlando, Salvatore",@unive.it,pc,SIGIR_17
"Paik, Jiaul",@umd.edu,pc,SIGIR_17
"Park, Laurence",@scem.uws.edu.au,pc,SIGIR_17
"Park, Dae Hoon",@yahoo-inc.com,pc,SIGIR_17
"Pasi, Gabriella",@disco.unimib.it,pc,SIGIR_17
"Pavlu, Virgil",@ccs.neu.edu,pc,SIGIR_17
"Pei, Jian",@cs.sfu.ca,pc,SIGIR_17
"Perego, Raffaele",@isti.cnr.it,pc,SIGIR_17
"Plachouras, Vassilis",@acm.org,pc,SIGIR_17
"Quarfordt, Pernilla",,pc,SIGIR_17
"Radinsky, Kira",@cs.technion.ac.il,pc,SIGIR_17
"Radlinski, Filip",@google.com,pc,SIGIR_17
"Raiber, Fiana",,pc,SIGIR_17
"Raman, Karthik",@cs.cornell.edu,pc,SIGIR_17
"Rasmussen, Edie",,pc,SIGIR_17
"Raviv, Hadas",@tx.technion.ac.il,pc,SIGIR_17
"Ren, Zhaochun",@jd.com,pc,SIGIR_17
"Ren, Xiang1",@usc.edu,pc,SIGIR_17
"Roitman, Haggai",@il.ibm.com,pc,SIGIR_17
"Rokhlenko, Oleg",@yahoo-inc.com,pc,SIGIR_17
"Silva, Altigran S. Da",@icomp.ufam.edu.br,pc,SIGIR_17
"Said, Alan",@acm.org,pc,SIGIR_17
"Santos, Rodrygo L. T.",@dcc.ufmg.br,pc,SIGIR_17
"Savenkov, Denis",@emory.edu,pc,SIGIR_17
"Schenkel, Ralf",@uni-trier.de,pc,SIGIR_17
"Serdyukov, Pavel",@yandex-team.ru,pc,SIGIR_17
"Shen, Huawei",@huawei.com,pc,SIGIR_17
"Silvello, Gianmaria",@dei.unipd.it,pc,SIGIR_17
"Sloan, Marc",@ucl.ac.uk,pc,SIGIR_17
"Soffer, Aya",@il.ibm.com,pc,SIGIR_17
"Sordoni, Alessandro",@maluuba.com,pc,SIGIR_17
"Soulier, Laure",@lip6.fr,pc,SIGIR_17
"Spina, Damiano",@rmit.edu.au,pc,SIGIR_17
"Sugiyama, Kazunari",@comp.nus.edu.sg,pc,SIGIR_17
"Sun, Le",@iscas.ac.cn,pc,SIGIR_17
"Sun, Aixin",@ntu.edu.sg,pc,SIGIR_17
"Tahaghoghi, S.M.M.",,pc,SIGIR_17
"Tang, Jiliang",@msu.edu,pc,SIGIR_17
"Tang, Jie",@tsinghua.edu.cn,pc,SIGIR_17
"Thomas, Paul",@microsoft.com,pc,SIGIR_17
"Thonet, Thibaut",@irit.fr,pc,SIGIR_17
"Tonellotto, Nicola",@isti.cnr.it,pc,SIGIR_17
"Trattner, Christoph",@modul.ac.at,pc,SIGIR_17
"Tsagkias, Manos",@904labs.com,pc,SIGIR_17
"Turpin, Andrew",@unimelb.edu.au,pc,SIGIR_17
"Umemoto, Kazutoshi",,pc,SIGIR_17
"Vallet, David",@uam.es,pc,SIGIR_17
"Velipasaoglu, Emre",,pc,SIGIR_17
"Veloso, Adriano",@dcc.ufmg.br,pc,SIGIR_17
"Venturini, Rossano",@unipi.it,pc,SIGIR_17
"Vinay, Vishwa",@adobe.com,pc,SIGIR_17
"Wang, Quan",@iie.ac.cn,pc,SIGIR_17
"Wang, Bin",@iie.ac.cn,pc,SIGIR_17
"Wang, Jian",@linkedin.com,pc,SIGIR_17
"Wang, Xuanhui",,pc,SIGIR_17
"Wang, Meng",,pc,SIGIR_17
"Wang, Shuaiqiang",@jd.com,pc,SIGIR_17
"Wang, Lidan",,pc,SIGIR_17
"Wang, Yue",@umich.edu,pc,SIGIR_17
"Wang, Hongning",@uthscsa.edu,pc,SIGIR_17
"Weber, Ingmar",@acm.org,pc,SIGIR_17
"Weikum, Gerhard",@mpi-inf.mpg.de,pc,SIGIR_17
"Wen, Ji-Rong",@ruc.edu.cn,pc,SIGIR_17
"Wu, Wei",@microsoft.com,pc,SIGIR_17
"Xiong, Chenyan",@cs.cmu.edu,pc,SIGIR_17
"Yamada, Makoto",@kuicr.kyoto-u.ac.jp,pc,SIGIR_17
"Yao, Ting",@microsoft.com,pc,SIGIR_17
"Ye, Zheng",@yorku.ca,pc,SIGIR_17
"Yin, Dawei",@jd.com,pc,SIGIR_17
"Yuan, Xiaojun",,pc,SIGIR_17
"Zhang, Dell",,pc,SIGIR_17
"Zhang, Qi",@fudan.edu.cn,pc,SIGIR_17
"Zhang, Weinan",@sjtu.edu.cn,pc,SIGIR_17
"Zhang, Yongfeng",@cs.umass.edu,pc,SIGIR_17
"Zhao, Le",,pc,SIGIR_17
"Zhou, Ke",,pc,SIGIR_17
"Ziviani, Nivio",@dcc.ufmg.br,pc,SIGIR_17
"Zuccon, Guido",@qut.edu.au,pc,SIGIR_17
"Robertson, Stephen E.",,keynote,SIGIR_17
"Maarek, Yoelle",@googlealumni.com,keynote,SIGIR_17
"Poblete, Barbara",@dcc.uchile.cl,session,SIGIR_17
"Zhai, Chengxiang",@illinois.edu,session,SIGIR_17
"Nie, Jian-Yun",@iro.umontreal.ca,session,SIGIR_17
"Yilmaz, Emine",@ucl.ac.uk,session,SIGIR_17
"Wang, Jun",@huawei.com,session,SIGIR_17
"Hiemstra, Djoerd",@cs.utwente.nl,session,SIGIR_17
"Teevan, Jaime",@microsoft.com,session,SIGIR_17
"Zhang, Min",@tsinghua.edu.cn,session,SIGIR_17
"Kamps, Jaap",@uva.nl,session,SIGIR_17
"Kelly, Diane",@utk.edu,session,SIGIR_17
"Xu, Jun",@ict.ac.cn,session,SIGIR_17
"Maarek, Yoelle",@googlealumni.com,session,SIGIR_17
"Piwowarski, Benjamin",@bpiwowar.net,session,SIGIR_17
"Zhang, Yi",,session,SIGIR_17
"Trotman, Andrew",@cs.otago.ac.nz,session,SIGIR_17
"Soboroff, Ian",@nist.gov,session,SIGIR_17
"Bailey, Peter",@microsoft.com,session,SIGIR_17
"Sanderson, Mark",@rmit.edu.au,session,SIGIR_17
"Carmel, David",@yahoo-inc.com,session,SIGIR_17
"Cormack, Gordon V.",@plg.uwaterloo.ca,author,SIGIR_17_001
"Grossman, Maura R.",,author,SIGIR_17_001
"Chen, Ye",,author,SIGIR_17_002
"Zhou, Ke",,author,SIGIR_17_002
"Liu, Yiqun",,author,SIGIR_17_002
"Zhang, Min",@tsinghua.edu.cn,author,SIGIR_17_002
"Ma, Shaoping",,author,SIGIR_17_002
"Sakai, Tetsuya",@waseda.jp,author,SIGIR_17_003
"Lu, Xiaolu",@rmit.edu.au,author,SIGIR_17_004
"Moffat, Alistair",@unimelb.edu.au,author,SIGIR_17_004
"Culpepper, J. Shane",@rmit.edu.au,author,SIGIR_17_004
"Su, Yuxin",@cse.cuhk.edu.hk,author,SIGIR_17_005
"King, Irwin",@cse.cuhk.edu.hk,author,SIGIR_17_005
"Lyu, Michael",@cse.cuhk.edu.hk,author,SIGIR_17_005
"Xiong, Chenyan",@cs.cmu.edu,author,SIGIR_17_006
"Dai, Zhuyun",,author,SIGIR_17_006
"Callan, Jamie",@cs.cmu.edu,author,SIGIR_17_006
"Liu, Zhiyuan",@tsinghua.edu.cn,author,SIGIR_17_006
"Power, Russell",@cs.nyu.edu,author,SIGIR_17_006
"Dehghani, Mostafa",@uva.nl,author,SIGIR_17_007
"Zamani, Hamed",@cs.umass.edu,author,SIGIR_17_007
"Severyn, Aliaksei",@google.com,author,SIGIR_17_007
"Kamps, Jaap",@uva.nl,author,SIGIR_17_007
"Croft, W. Bruce",@cs.umass.edu,author,SIGIR_17_007
"Chaidaroon, Suthee",@scu.edu,author,SIGIR_17_008
"Fang, Yi",,author,SIGIR_17_008
"Wang, Chuan-Ju",@citi.sinica.edu.tw,author,SIGIR_17_009
"Wang, Ting-Hsiang",,author,SIGIR_17_009
"Yang, Hsiu-Wei",,author,SIGIR_17_009
"Chang, Bo-Sin",,author,SIGIR_17_009
"Tsai, Ming-Feng",@nccu.edu.tw,author,SIGIR_17_009
"Ren, Pengjie",,author,SIGIR_17_010
"Chen, Zhumin",,author,SIGIR_17_010
"Ren, Zhaochun",@jd.com,author,SIGIR_17_010
"Wei, Furu",@microsoft.com,author,SIGIR_17_010
"Ma, Jun",,author,SIGIR_17_010
"Rijke, Maarten De",@uva.nl,author,SIGIR_17_010
"Campos, Raphael",@dcc.ufmg.br,author,SIGIR_17_011
"Canuto, Sérgio",@dcc.ufmg.br,author,SIGIR_17_011
"Salles, Thiago",@dcc.ufmg.br,author,SIGIR_17_011
"Sá, Clebson C. A. De",,author,SIGIR_17_011
"Gonçalves, Marcos André",@dcc.ufmg.br,author,SIGIR_17_011
"Liu, Jingzhou",@cs.cmu.edu,author,SIGIR_17_012
"Chang, Wei-Cheng",@andrew.cmu.edu,author,SIGIR_17_012
"Wu, Yuexin",,author,SIGIR_17_012
"Yang, Yiming",@cs.cmu.edu,author,SIGIR_17_012
"Edwards, Ashlee",@unc.edu,author,SIGIR_17_013
"Kelly, Diane",@utk.edu,author,SIGIR_17_013
"Maxwell, David",@research.gla.ac.uk,author,SIGIR_17_014
"Azzopardi, Leif",@strath.ac.uk,author,SIGIR_17_014
"Moshfeghi, Yashar",@glasgow.ac.uk,author,SIGIR_17_014
"Sarrafzadeh, Bahareh",@uwaterloo.ca,author,SIGIR_17_015
"Lank, Edward",@uwaterloo.ca,author,SIGIR_17_015
"Harvey, Morgan",@northumbria.ac.uk,author,SIGIR_17_016
"Pointon, Matthew",,author,SIGIR_17_016
"Mehrotra, Rishabh",@ucl.ac.uk,author,SIGIR_17_017
"Zitouni, Imed",,author,SIGIR_17_017
"Hassan, Ahmed",@microsoft.com,author,SIGIR_17_017
"Kholy, Ahmed El",@columbia.edu,author,SIGIR_17_017
"Khabsa, Madian",@microsoft.com,author,SIGIR_17_017
"Yang, Chunfeng",,author,SIGIR_17_018
"Yan, Huan",,author,SIGIR_17_018
"Yu, Donghan",,author,SIGIR_17_018
"Li, Yong",@tsinghua.edu.cn,author,SIGIR_17_018
"Chiu, Dah Ming",@ie.cuhk.edu.hk,author,SIGIR_17_018
"Wang, Xiang",@u.nus.edu,author,SIGIR_17_019
"He, Xiangnan",@comp.nus.edu.sg,author,SIGIR_17_019
"Nie, Liqiang",@sdu.edu.cn,author,SIGIR_17_019
"Chua, Tat-Seng",@comp.nus.edu.sg,author,SIGIR_17_019
"Farseev, Aleksandr",@u.nus.edu,author,SIGIR_17_020
"Samborskii, Ivan",@u.nus.edu,author,SIGIR_17_020
"Filchenkov, Andrey",@niuitmo.ru,author,SIGIR_17_020
"Chua, Tat-Seng",@comp.nus.edu.sg,author,SIGIR_17_020
"Chen, Xiang",,author,SIGIR_17_021
"Chen, Bowei",@lincoln.ac.uk,author,SIGIR_17_021
"Kankanhalli, Mohan",@comp.nus.edu.sg,author,SIGIR_17_021
"Cañamares, Rocío",@uam.es,author,SIGIR_17_022
"Castells, Pablo",@uam.es,author,SIGIR_17_022
"Qiu, Zhaofan",@mail.ustc.edu.cn,author,SIGIR_17_023
"Pan, Yingwei",@mail.ustc.edu.cn,author,SIGIR_17_023
"Yao, Ting",@microsoft.com,author,SIGIR_17_023
"Mei, Tao",@microsoft.com,author,SIGIR_17_023
"Yang, Liu",@cs.umass.edu,author,SIGIR_17_024
"Dumais, Susan T.",@microsoft.com,author,SIGIR_17_024
"Bennett, Paul N.",@microsoft.com,author,SIGIR_17_024
"Awadallah, Ahmed Hassan",@microsoft.com,author,SIGIR_17_024
"Zhang, Chao",@illinois.edu,author,SIGIR_17_025
"Zhang, Keyang",,author,SIGIR_17_025
"Yuan, Quan",@illinois.edu,author,SIGIR_17_025
"Tao, Fangbo",,author,SIGIR_17_025
"Zhang, Luming",,author,SIGIR_17_025
"Hanratty, Tim",@mail.mil,author,SIGIR_17_025
"Han, Jiawei",@cs.uiuc.edu,author,SIGIR_17_025
"Zhang, Shuo",,author,SIGIR_17_026
"Balog, Krisztian",@uis.no,author,SIGIR_17_026
"Kim, Jinyoung",,author,SIGIR_17_027
"Craswell, Nick",@microsoft.com,author,SIGIR_17_027
"Dumais, Susan T.",@microsoft.com,author,SIGIR_17_027
"Radlinski, Filip",@google.com,author,SIGIR_17_027
"Liu, Fang",@microsoft.com,author,SIGIR_17_027
"Xie, Xiaohui",,author,SIGIR_17_028
"Liu, Yiqun",,author,SIGIR_17_028
"Wang, Xiaochuan",,author,SIGIR_17_028
"Wang, Meng",,author,SIGIR_17_028
"Wu, Zhijing",,author,SIGIR_17_028
"Wu, Yingying",,author,SIGIR_17_028
"Zhang, Min",@tsinghua.edu.cn,author,SIGIR_17_028
"Ma, Shaoping",,author,SIGIR_17_028
"Mehrotra, Rishabh",@ucl.ac.uk,author,SIGIR_17_029
"Yilmaz, Emine",@ucl.ac.uk,author,SIGIR_17_029
"Ong, Kevin",@rmit.edu.au,author,SIGIR_17_030
"Järvelin, Kalervo",,author,SIGIR_17_030
"Sanderson, Mark",@rmit.edu.au,author,SIGIR_17_030
"Scholer, Falk",@rmit.edu.au,author,SIGIR_17_030
"Edizel, Bora",@upf.edu,author,SIGIR_17_031
"Mantrach, Amin",@criteo.com,author,SIGIR_17_031
"Bai, Xiao",,author,SIGIR_17_031
"Chen, Xu",@mails.tsinghua.edu.cn,author,SIGIR_17_032
"Zhang, Yongfeng",@cs.umass.edu,author,SIGIR_17_032
"Ai, Qingyao",@cs.umass.edu,author,SIGIR_17_032
"Xu, Hongteng",@gatech.edu,author,SIGIR_17_032
"Yan, Junchi",@cn.ibm.com,author,SIGIR_17_032
"Qin, Zheng",,author,SIGIR_17_032
"Lim, Kwan Hui",@student.unimelb.edu.au,author,SIGIR_17_033
"Chan, Jeffrey",@rmit.edu.au,author,SIGIR_17_033
"Karunasekera, Shanika",@unimelb.edu.au,author,SIGIR_17_033
"Leckie, Christopher",@unimelb.edu.au,author,SIGIR_17_033
"Chen, Jingyuan",,author,SIGIR_17_034
"Zhang, Hanwang",@columbia.edu,author,SIGIR_17_034
"He, Xiangnan",@comp.nus.edu.sg,author,SIGIR_17_034
"Nie, Liqiang",@sdu.edu.cn,author,SIGIR_17_034
"Liu, Wei",@ee.columbia.edu,author,SIGIR_17_034
"Chua, Tat-Seng",@comp.nus.edu.sg,author,SIGIR_17_034
"Li, Piji",@se.cuhk.edu.hk,author,SIGIR_17_035
"Wang, Zihao",,author,SIGIR_17_035
"Ren, Zhaochun",@jd.com,author,SIGIR_17_035
"Bing, Lidong",@tencent.com,author,SIGIR_17_035
"Lam, Wai",@se.cuhk.edu.hk,author,SIGIR_17_035
"He, Xiangnan",@comp.nus.edu.sg,author,SIGIR_17_036
"Chua, Tat-Seng",@comp.nus.edu.sg,author,SIGIR_17_036
"Cai, Renqin",,author,SIGIR_17_037
"Wang, Chi",@microsoft.com,author,SIGIR_17_037
"Wang, Hongning",@uthscsa.edu,author,SIGIR_17_037
"Shi, Bei",@se.cuhk.edu.hk,author,SIGIR_17_038
"Lam, Wai",@se.cuhk.edu.hk,author,SIGIR_17_038
"Jameel, Shoaib",@cardiff.ac.uk,author,SIGIR_17_038
"Schockaert, Steven",@cs.cardiff.ac.uk,author,SIGIR_17_038
"Lai, Kwun Ping",,author,SIGIR_17_038
"Chierichetti, Flavio",@chierichetti.name,author,SIGIR_17_039
"Kumar, Ravi",@google.com,author,SIGIR_17_039
"Pang, Bo",@google.com,author,SIGIR_17_039
"Bailey, Peter",@microsoft.com,author,SIGIR_17_040
"Moffat, Alistair",@unimelb.edu.au,author,SIGIR_17_040
"Scholer, Falk",@rmit.edu.au,author,SIGIR_17_040
"Jiang, Jiepu",@cs.umass.edu,author,SIGIR_17_041
"He, Daqing",@pitt.edu,author,SIGIR_17_041
"Allan, James",@cs.umass.edu,author,SIGIR_17_041
"Roegiest, Adam",@uwaterloo.ca,author,SIGIR_17_042
"Tan, Luchen",@uwaterloo.ca,author,SIGIR_17_042
"Lin, Jimmy",@uwaterloo.ca,author,SIGIR_17_042
"Zhang, Fan",@mails.tsinghua.edu.cn,author,SIGIR_17_043
"Liu, Yiqun",,author,SIGIR_17_043
"Li2, Xin",@mails.tsinghua.edu.cn,author,SIGIR_17_043
"Zhang, Min",@tsinghua.edu.cn,author,SIGIR_17_043
"Xu, Yinghui",,author,SIGIR_17_043
"Ma, Shaoping",,author,SIGIR_17_043
"Luo, Cheng",@tsinghua.edu.cn,author,SIGIR_17_044
"Liu, Yiqun",,author,SIGIR_17_044
"Sakai, Tetsuya",@waseda.jp,author,SIGIR_17_044
"Zhang, Fan",@mails.tsinghua.edu.cn,author,SIGIR_17_044
"Zhang, Min",@tsinghua.edu.cn,author,SIGIR_17_044
"Ma, Shaoping",,author,SIGIR_17_044
"Chen, Ruey-Cheng",@rmit.edu.au,author,SIGIR_17_045
"Gallagher, Luke",,author,SIGIR_17_045
"Blanco, Roi",@udc.es,author,SIGIR_17_045
"Culpepper, J. Shane",@rmit.edu.au,author,SIGIR_17_045
"Feng, Fuli",@comp.nus.edu.sg,author,SIGIR_17_046
"Nie, Liqiang",@sdu.edu.cn,author,SIGIR_17_046
"Wang, Xiang",@u.nus.edu,author,SIGIR_17_046
"Hong, Richang",@hfut.edu.cn,author,SIGIR_17_046
"Chua, Tat-Seng",@comp.nus.edu.sg,author,SIGIR_17_046
"Raifer, Nimrod",,author,SIGIR_17_047
"Raiber, Fiana",,author,SIGIR_17_047
"Tennenholtz, Moshe",,author,SIGIR_17_047
"Kurland, Oren",,author,SIGIR_17_047
"Santu, Shubhra Kanti Karmaker",@illinois.edu,author,SIGIR_17_048
"Sondhi, Parikshit",@walmartlabs.com,author,SIGIR_17_048
"Zhai, Chengxiang",@illinois.edu,author,SIGIR_17_048
"Glater, Rafael",,author,SIGIR_17_049
"Santos, Rodrygo L. T.",@dcc.ufmg.br,author,SIGIR_17_049
"Ziviani, Nivio",@dcc.ufmg.br,author,SIGIR_17_049
"Macdonald, Craig",@glasgow.ac.uk,author,SIGIR_17_050
"Tonellotto, Nicola",@isti.cnr.it,author,SIGIR_17_050
"Ounis, Iadh",@glasgow.ac.uk,author,SIGIR_17_050
"Zamani, Hamed",@cs.umass.edu,author,SIGIR_17_051
"Croft, W. Bruce",@cs.umass.edu,author,SIGIR_17_051
"Wang2, Jun",@cs.ucl.ac.uk,author,SIGIR_17_052
"Yu, Lantao",@apex.sjtu.edu.cn,author,SIGIR_17_052
"Zhang, Weinan",@sjtu.edu.cn,author,SIGIR_17_052
"Gong, Yu",@alibaba-inc.com,author,SIGIR_17_052
"Xu, Yinghui",,author,SIGIR_17_052
"Wang, Benyou",@tencent.com,author,SIGIR_17_052
"Zhang, Peng",@tju.edu.cn,author,SIGIR_17_052
"Zhang, Dell",,author,SIGIR_17_052
"Kim, Jung Hyun",@asu.edu,author,SIGIR_17_053
"Li, Mao-Lin",,author,SIGIR_17_053
"Candan, K. Selçuk",@asu.edu,author,SIGIR_17_053
"Sapino, Maria Luisa",@di.unito.it,author,SIGIR_17_053
"Xia, Long",,author,SIGIR_17_054
"Xu, Jun",@ict.ac.cn,author,SIGIR_17_054
"Lan, Yanyan",@ict.ac.cn,author,SIGIR_17_054
"Guo, Jiafeng",@ict.ac.cn,author,SIGIR_17_054
"Zeng, Wei",,author,SIGIR_17_054
"Cheng, Xueqi",@ict.ac.cn,author,SIGIR_17_054
"Jiang, Zhengbao",,author,SIGIR_17_055
"Wen, Ji-Rong",@ruc.edu.cn,author,SIGIR_17_055
"Dou, Zhicheng",@ruc.edu.cn,author,SIGIR_17_055
"Zhao, Wayne Xin",@ruc.edu.cn,author,SIGIR_17_055
"Nie, Jian-Yun",@iro.umontreal.ca,author,SIGIR_17_055
"Yue, Ming",,author,SIGIR_17_055
"Syed, Rohail",@umich.edu,author,SIGIR_17_056
"Collins-Thompson, Kevyn",@acm.org,author,SIGIR_17_056
"Ivanov, Sergei",@skolkovotech.ru,author,SIGIR_17_057
"Theocharidis, Konstantinos",,author,SIGIR_17_057
"Terrovitis, Manolis",@imis.athena-innovation.gr,author,SIGIR_17_057
"Karras, Panagiotis",@cs.aau.dk,author,SIGIR_17_057
"Elsweiler, David",@elsweiler.co.uk,author,SIGIR_17_058
"Trattner, Christoph",@modul.ac.at,author,SIGIR_17_058
"Harvey, Morgan",@northumbria.ac.uk,author,SIGIR_17_058
"Cao, Da",,author,SIGIR_17_059
"Nie, Liqiang",@sdu.edu.cn,author,SIGIR_17_059
"He, Xiangnan",@comp.nus.edu.sg,author,SIGIR_17_059
"Wei, Xiaochi",@bit.edu.cn,author,SIGIR_17_059
"Zhu, Shunzhi",,author,SIGIR_17_059
"Wu, Shunxiang",,author,SIGIR_17_059
"Chua, Tat-Seng",@comp.nus.edu.sg,author,SIGIR_17_059
"Shen1, Fumin",@uestc.edu.cn,author,SIGIR_17_060
"Mu, Yadong",@research.att.com,author,SIGIR_17_060
"Yang, Yang",@uestc.edu.cn,author,SIGIR_17_060
"Liu, Wei",@ee.columbia.edu,author,SIGIR_17_060
"Liu, Li",,author,SIGIR_17_060
"Song, Jingkuan",@columbia.edu,author,SIGIR_17_060
"Shen, Heng Tao",@uestc.edu.cn,author,SIGIR_17_060
"Goodwin, Bob",,author,SIGIR_17_061
"Hopcroft, Michael",,author,SIGIR_17_061
"Luu, Dan",,author,SIGIR_17_061
"Clemmer, Alex",,author,SIGIR_17_061
"Curmei, Mihaela",@microsoft.com,author,SIGIR_17_061
"Elnikety, Sameh",@microsoft.com,author,SIGIR_17_061
"He, Yuxiong",@microsoft.com,author,SIGIR_17_061
"Pibiri, Giulio Ermanno",@di.unipi.it,author,SIGIR_17_062
"Venturini, Rossano",@unipi.it,author,SIGIR_17_062
"Mallia, Antonio",@studenti.unipi.it,author,SIGIR_17_063
"Ottaviano, Giuseppe",@di.unipi.it,author,SIGIR_17_063
"Porciani, Elia",,author,SIGIR_17_063
"Tonellotto, Nicola",@isti.cnr.it,author,SIGIR_17_063
"Venturini, Rossano",@unipi.it,author,SIGIR_17_063
"Li, Jinfeng",@cse.cuhk.edu.hk,author,SIGIR_17_064
"Cheng, James",,author,SIGIR_17_064
"Yang, Fan",@cse.cuhk.edu.hk,author,SIGIR_17_064
"Huang, Yuzhen",,author,SIGIR_17_064
"Zhao, Yunjian",,author,SIGIR_17_064
"Yan, Xiao",,author,SIGIR_17_064
"Zhao, Ruihao",,author,SIGIR_17_064
"Ai, Qingyao",@cs.umass.edu,author,SIGIR_17_065
"Zhang, Yongfeng",@cs.umass.edu,author,SIGIR_17_065
"Bi, Keping",,author,SIGIR_17_065
"Chen, Xu",@mails.tsinghua.edu.cn,author,SIGIR_17_065
"Croft, W. Bruce",@cs.umass.edu,author,SIGIR_17_065
"Cheng, Zhiyong",@smu.edu.sg,author,SIGIR_17_066
"Shen, Jialie",,author,SIGIR_17_066
"Nie, Liqiang",@sdu.edu.cn,author,SIGIR_17_066
"Chua, Tat-Seng",@comp.nus.edu.sg,author,SIGIR_17_066
"Kankanhalli, Mohan",@comp.nus.edu.sg,author,SIGIR_17_066
"Guerraoui, Rachid",@epfl.ch,author,SIGIR_17_067
"Kermarrec, Anne-Marie",@inria.fr,author,SIGIR_17_067
"Taziki, Mahsa",,author,SIGIR_17_067
"Biega, Asia J.",@mpi-inf.mpg.de,author,SIGIR_17_068
"Roy, Rishiraj Saha",@mpi-inf.mpg.de,author,SIGIR_17_068
